,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
26,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:brown_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass
27,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass
28,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:brown_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass
29,minecraft:lime_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
30,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:green_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
31,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:gray_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
32,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
33,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
34,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
35,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
36,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:brown_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
37,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:brown_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:brown_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:brown_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:brown_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
38,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:brown_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:brown_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
39,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:brown_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:gray_stained_glass,minecraft:brown_stained_glass,minecraft:brown_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
40,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:brown_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:brown_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:brown_stained_glass,minecraft:brown_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
41,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:cyan_stained_glass,minecraft:gray_stained_glass,minecraft:brown_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:brown_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
